# Time X0 Y0 Z0 X1 Y1 Z1 X2 Y2 Z2 X3 Y3 Z3 X4 Y4 Z4
1.77000010 0.12564442 0.28041705 0.00000000 -0.00701575 -0.30719861 0.00000000 -0.11271170 0.28586048 0.00000000 0.21478441 -0.21974550 0.00000000 -0.28321272 0.11920917 0.00000000
1.78000009 0.15199502 0.26470199 0.00000000 -0.03133342 -0.30362466 0.00000000 -0.09473392 0.29016390 0.00000000 0.20445755 -0.22664270 0.00000000 -0.27890649 0.12401965 0.00000000
1.79000008 0.17648131 0.24655628 0.00000000 -0.05512854 -0.29815519 0.00000000 -0.07665133 0.29336011 0.00000000 0.19393349 -0.23307849 0.00000000 -0.27453420 0.12871169 0.00000000
1.80000007 0.19888395 0.22619286 0.00000000 -0.07825574 -0.29085061 0.00000000 -0.05853084 0.29545221 0.00000000 0.18323211 -0.23904845 0.00000000 -0.27009857 0.13328467 0.00000000
1.81000006 0.21900699 0.20384406 0.00000000 -0.10057593 -0.28178173 0.00000000 -0.04043853 0.29644749 0.00000000 0.17237315 -0.24454878 0.00000000 -0.26560223 0.13773830 0.00000000
1.82000005 0.23668011 0.17975903 0.00000000 -0.12195705 -0.27103004 0.00000000 -0.02243948 0.29635656 0.00000000 0.16137648 -0.24957688 0.00000000 -0.26104841 0.14207219 0.00000000
1.83000004 0.25175962 0.15420100 0.00000000 -0.14227459 -0.25868681 0.00000000 -0.00459762 0.29519430 0.00000000 0.15026189 -0.25413075 0.00000000 -0.25643969 0.14628586 0.00000000
1.84000003 0.26412964 0.12744409 0.00000000 -0.16141273 -0.24485178 0.00000000 0.01302456 0.29297918 0.00000000 0.13904908 -0.25820920 0.00000000 -0.25177872 0.15037920 0.00000000
1.85000014 0.27370256 0.09977107 0.00000000 -0.17926465 -0.22963339 0.00000000 0.03036621 0.28973290 0.00000000 0.12775773 -0.26181176 0.00000000 -0.24706841 0.15435192 0.00000000
1.86000013 0.28041986 0.07146994 0.00000000 -0.19573312 -0.21314730 0.00000000 0.04736828 0.28548107 0.00000000 0.11640719 -0.26493925 0.00000000 -0.24231145 0.15820390 0.00000000
1.87000012 0.28425270 0.04283112 0.00000000 -0.21073113 -0.19551595 0.00000000 0.06397369 0.28025243 0.00000000 0.10501692 -0.26759243 0.00000000 -0.23751025 0.16193497 0.00000000
1.88000011 0.28520095 0.01414461 0.00000000 -0.22418219 -0.17686701 0.00000000 0.08012769 0.27407873 0.00000000 0.09360595 -0.26977345 0.00000000 -0.23266797 0.16554517 0.00000000
1.89000010 0.28329325 -0.01430297 0.00000000 -0.23602077 -0.15733349 0.00000000 0.09577771 0.26699486 0.00000000 0.08219319 -0.27148494 0.00000000 -0.22778712 0.16903447 0.00000000
1.90000010 0.27858645 -0.04223116 0.00000000 -0.24619244 -0.13705206 0.00000000 0.11087379 0.25903842 0.00000000 0.07079739 -0.27273035 0.00000000 -0.22287038 0.17240289 0.00000000
1.91000009 0.27116489 -0.06936843 0.00000000 -0.25465405 -0.11616231 0.00000000 0.12536864 0.25024995 0.00000000 0.05943689 -0.27351379 0.00000000 -0.21792032 0.17565060 0.00000000
1.92000008 0.26113805 -0.09545471 0.00000000 -0.26137444 -0.09480603 0.00000000 0.13921785 0.24067217 0.00000000 0.04812977 -0.27384007 0.00000000 -0.21293971 0.17877772 0.00000000
1.93000007 0.24864088 -0.12024385 0.00000000 -0.26633346 -0.07312605 0.00000000 0.15237975 0.23035039 0.00000000 0.03689381 -0.27371496 0.00000000 -0.20793094 0.18178461 0.00000000
1.94000006 0.23383032 -0.14350590 0.00000000 -0.26952264 -0.05126529 0.00000000 0.16481587 0.21933132 0.00000000 0.02574639 -0.27314427 0.00000000 -0.20289662 0.18467137 0.00000000
1.95000005 0.21688463 -0.16502915 0.00000000 -0.27094513 -0.02936607 0.00000000 0.17649075 0.20766464 0.00000000 0.01470458 -0.27213514 0.00000000 -0.19783962 0.18743834 0.00000000
1.96000004 0.19800135 -0.18462214 0.00000000 -0.27061516 -0.00756903 0.00000000 0.18737221 0.19540080 0.00000000 0.00378500 -0.27069473 0.00000000 -0.19276223 0.19008587 0.00000000
1.97000015 0.17739406 -0.20211503 0.00000000 -0.26855820 0.01398775 0.00000000 0.19743149 0.18259238 0.00000000 -0.00699613 -0.26883134 0.00000000 -0.18766688 0.19261451 0.00000000
1.98000014 0.15529126 -0.21736124 0.00000000 -0.26481014 0.03516952 0.00000000 0.20664300 0.16929254 0.00000000 -0.01762304 -0.26655367 0.00000000 -0.18255615 0.19502451 0.00000000
1.99000013 0.13193305 -0.23023845 0.00000000 -0.25941747 0.05584573 0.00000000 0.21498449 0.15555629 0.00000000 -0.02808042 -0.26387069 0.00000000 -0.17743258 0.19731660 0.00000000
2.00000000 0.10756895 -0.24064989 0.00000000 -0.25243631 0.07589076 0.00000000 0.22243765 0.14143898 0.00000000 -0.03835344 -0.26079229 0.00000000 -0.17229849 0.19949105 0.00000000
2.00999999 0.08245508 -0.24852423 0.00000000 -0.24393262 0.09518474 0.00000000 0.22898686 0.12699676 0.00000000 -0.04842773 -0.25732863 0.00000000 -0.16715640 0.20154873 0.00000000
2.01999998 0.05685185 -0.25381663 0.00000000 -0.23398066 0.11361410 0.00000000 0.23462066 0.11228617 0.00000000 -0.05828952 -0.25349057 0.00000000 -0.16200872 0.20349024 0.00000000
2.03000021 0.03102094 -0.25650856 0.00000000 -0.22266345 0.13107252 0.00000000 0.23933078 0.09736405 0.00000000 -0.06792547 -0.24928950 0.00000000 -0.15685751 0.20531610 0.00000000
2.04000020 0.00522290 -0.25660756 0.00000000 -0.21007156 0.14746098 0.00000000 0.24311236 0.08228723 0.00000000 -0.07732283 -0.24473670 0.00000000 -0.15170531 0.20702730 0.00000000
